uid,file,id,label,field,status,source,current
dbt:Text.dbt:5895:_BUILDING_SugarBeet3_POOL_+11:chinese,Text.dbt,5895,_BUILDING_SugarBeet3_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:5899:_BUILDING_Feedlot_POOL_+0:chinese,Text.dbt,5899,_BUILDING_Feedlot_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:5900:_BUILDING_Feedlot_POOL_+1:chinese,Text.dbt,5900,_BUILDING_Feedlot_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:5901:_BUILDING_Feedlot_POOL_+2:chinese,Text.dbt,5901,_BUILDING_Feedlot_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:5902:_BUILDING_Feedlot_POOL_+3:chinese,Text.dbt,5902,_BUILDING_Feedlot_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:5903:_BUILDING_Feedlot_POOL_+4:chinese,Text.dbt,5903,_BUILDING_Feedlot_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:5904:_BUILDING_Feedlot_POOL_+5:chinese,Text.dbt,5904,_BUILDING_Feedlot_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:5905:_BUILDING_Feedlot_POOL_+6:chinese,Text.dbt,5905,_BUILDING_Feedlot_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:5906:_BUILDING_Feedlot_POOL_+7:chinese,Text.dbt,5906,_BUILDING_Feedlot_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:5907:_BUILDING_Feedlot_POOL_+8:chinese,Text.dbt,5907,_BUILDING_Feedlot_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:5908:_BUILDING_Feedlot_POOL_+9:chinese,Text.dbt,5908,_BUILDING_Feedlot_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:5909:_BUILDING_Feedlot_POOL_+10:chinese,Text.dbt,5909,_BUILDING_Feedlot_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:5910:_BUILDING_Feedlot_POOL_+11:chinese,Text.dbt,5910,_BUILDING_Feedlot_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:5914:_BUILDING_Field1_POOL_+0:chinese,Text.dbt,5914,_BUILDING_Field1_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:5915:_BUILDING_Field1_POOL_+1:chinese,Text.dbt,5915,_BUILDING_Field1_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:5916:_BUILDING_Field1_POOL_+2:chinese,Text.dbt,5916,_BUILDING_Field1_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:5917:_BUILDING_Field1_POOL_+3:chinese,Text.dbt,5917,_BUILDING_Field1_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:5918:_BUILDING_Field1_POOL_+4:chinese,Text.dbt,5918,_BUILDING_Field1_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:5919:_BUILDING_Field1_POOL_+5:chinese,Text.dbt,5919,_BUILDING_Field1_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:5920:_BUILDING_Field1_POOL_+6:chinese,Text.dbt,5920,_BUILDING_Field1_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:5921:_BUILDING_Field1_POOL_+7:chinese,Text.dbt,5921,_BUILDING_Field1_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:5922:_BUILDING_Field1_POOL_+8:chinese,Text.dbt,5922,_BUILDING_Field1_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:5923:_BUILDING_Field1_POOL_+9:chinese,Text.dbt,5923,_BUILDING_Field1_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:5924:_BUILDING_Field1_POOL_+10:chinese,Text.dbt,5924,_BUILDING_Field1_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:5925:_BUILDING_Field1_POOL_+11:chinese,Text.dbt,5925,_BUILDING_Field1_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:5929:_BUILDING_Field2_POOL_+0:chinese,Text.dbt,5929,_BUILDING_Field2_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:5930:_BUILDING_Field2_POOL_+1:chinese,Text.dbt,5930,_BUILDING_Field2_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:5931:_BUILDING_Field2_POOL_+2:chinese,Text.dbt,5931,_BUILDING_Field2_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:5932:_BUILDING_Field2_POOL_+3:chinese,Text.dbt,5932,_BUILDING_Field2_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:5933:_BUILDING_Field2_POOL_+4:chinese,Text.dbt,5933,_BUILDING_Field2_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:5934:_BUILDING_Field2_POOL_+5:chinese,Text.dbt,5934,_BUILDING_Field2_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:5935:_BUILDING_Field2_POOL_+6:chinese,Text.dbt,5935,_BUILDING_Field2_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:5936:_BUILDING_Field2_POOL_+7:chinese,Text.dbt,5936,_BUILDING_Field2_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:5937:_BUILDING_Field2_POOL_+8:chinese,Text.dbt,5937,_BUILDING_Field2_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:5938:_BUILDING_Field2_POOL_+9:chinese,Text.dbt,5938,_BUILDING_Field2_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:5939:_BUILDING_Field2_POOL_+10:chinese,Text.dbt,5939,_BUILDING_Field2_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:5940:_BUILDING_Field2_POOL_+11:chinese,Text.dbt,5940,_BUILDING_Field2_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:5944:_BUILDING_Field3_POOL_+0:chinese,Text.dbt,5944,_BUILDING_Field3_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:5945:_BUILDING_Field3_POOL_+1:chinese,Text.dbt,5945,_BUILDING_Field3_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:5946:_BUILDING_Field3_POOL_+2:chinese,Text.dbt,5946,_BUILDING_Field3_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:5947:_BUILDING_Field3_POOL_+3:chinese,Text.dbt,5947,_BUILDING_Field3_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:5948:_BUILDING_Field3_POOL_+4:chinese,Text.dbt,5948,_BUILDING_Field3_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:5949:_BUILDING_Field3_POOL_+5:chinese,Text.dbt,5949,_BUILDING_Field3_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:5950:_BUILDING_Field3_POOL_+6:chinese,Text.dbt,5950,_BUILDING_Field3_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:5951:_BUILDING_Field3_POOL_+7:chinese,Text.dbt,5951,_BUILDING_Field3_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:5952:_BUILDING_Field3_POOL_+8:chinese,Text.dbt,5952,_BUILDING_Field3_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:5953:_BUILDING_Field3_POOL_+9:chinese,Text.dbt,5953,_BUILDING_Field3_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:5954:_BUILDING_Field3_POOL_+10:chinese,Text.dbt,5954,_BUILDING_Field3_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:5955:_BUILDING_Field3_POOL_+11:chinese,Text.dbt,5955,_BUILDING_Field3_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:5959:_BUILDING_HolyWater_POOL_+0:chinese,Text.dbt,5959,_BUILDING_HolyWater_POOL_+0,chinese,译文为空,,
dbt:Text.dbt:5960:_BUILDING_HolyWater_POOL_+1:chinese,Text.dbt,5960,_BUILDING_HolyWater_POOL_+1,chinese,译文为空,,
dbt:Text.dbt:5961:_BUILDING_HolyWater_POOL_+2:chinese,Text.dbt,5961,_BUILDING_HolyWater_POOL_+2,chinese,译文为空,,
dbt:Text.dbt:5962:_BUILDING_HolyWater_POOL_+3:chinese,Text.dbt,5962,_BUILDING_HolyWater_POOL_+3,chinese,译文为空,,
dbt:Text.dbt:5963:_BUILDING_HolyWater_POOL_+4:chinese,Text.dbt,5963,_BUILDING_HolyWater_POOL_+4,chinese,译文为空,,
dbt:Text.dbt:5964:_BUILDING_HolyWater_POOL_+5:chinese,Text.dbt,5964,_BUILDING_HolyWater_POOL_+5,chinese,译文为空,,
dbt:Text.dbt:5965:_BUILDING_HolyWater_POOL_+6:chinese,Text.dbt,5965,_BUILDING_HolyWater_POOL_+6,chinese,译文为空,,
dbt:Text.dbt:5966:_BUILDING_HolyWater_POOL_+7:chinese,Text.dbt,5966,_BUILDING_HolyWater_POOL_+7,chinese,译文为空,,
dbt:Text.dbt:5967:_BUILDING_HolyWater_POOL_+8:chinese,Text.dbt,5967,_BUILDING_HolyWater_POOL_+8,chinese,译文为空,,
dbt:Text.dbt:5968:_BUILDING_HolyWater_POOL_+9:chinese,Text.dbt,5968,_BUILDING_HolyWater_POOL_+9,chinese,译文为空,,
dbt:Text.dbt:5969:_BUILDING_HolyWater_POOL_+10:chinese,Text.dbt,5969,_BUILDING_HolyWater_POOL_+10,chinese,译文为空,,
dbt:Text.dbt:5970:_BUILDING_HolyWater_POOL_+11:chinese,Text.dbt,5970,_BUILDING_HolyWater_POOL_+11,chinese,译文为空,,
dbt:Text.dbt:6013:_BUILDING_TownHall1_REQUIREMENTS_+0:chinese,Text.dbt,6013,_BUILDING_TownHall1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6014:_BUILDING_TownHall2_REQUIREMENTS_+0:chinese,Text.dbt,6014,_BUILDING_TownHall2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6015:_BUILDING_TownHall3_REQUIREMENTS_+0:chinese,Text.dbt,6015,_BUILDING_TownHall3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6016:_BUILDING_Market_Ressource_REQUIREMENTS_+0:chinese,Text.dbt,6016,_BUILDING_Market_Ressource_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6017:_BUILDING_Market_Food_REQUIREMENTS_+0:chinese,Text.dbt,6017,_BUILDING_Market_Food_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6018:_BUILDING_Market_Smithy_REQUIREMENTS_+0:chinese,Text.dbt,6018,_BUILDING_Market_Smithy_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6019:_BUILDING_Market_Textile_REQUIREMENTS_+0:chinese,Text.dbt,6019,_BUILDING_Market_Textile_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6020:_BUILDING_Market_Alchemist_REQUIREMENTS_+0:chinese,Text.dbt,6020,_BUILDING_Market_Alchemist_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6021:_BUILDING_Market_Handicraft_REQUIREMENTS_+0:chinese,Text.dbt,6021,_BUILDING_Market_Handicraft_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6022:_BUILDING_Prison1_REQUIREMENTS_+0:chinese,Text.dbt,6022,_BUILDING_Prison1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6023:_BUILDING_Prison2_REQUIREMENTS_+0:chinese,Text.dbt,6023,_BUILDING_Prison2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6024:_BUILDING_Prison3_REQUIREMENTS_+0:chinese,Text.dbt,6024,_BUILDING_Prison3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6025:_BUILDING_School1_REQUIREMENTS_+0:chinese,Text.dbt,6025,_BUILDING_School1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6026:_BUILDING_School2_REQUIREMENTS_+0:chinese,Text.dbt,6026,_BUILDING_School2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6027:_BUILDING_Well1_REQUIREMENTS_+0:chinese,Text.dbt,6027,_BUILDING_Well1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6028:_BUILDING_Well2_REQUIREMENTS_+0:chinese,Text.dbt,6028,_BUILDING_Well2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6029:_BUILDING_Well3_REQUIREMENTS_+0:chinese,Text.dbt,6029,_BUILDING_Well3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6030:_BUILDING_Graveyard_REQUIREMENTS_+0:chinese,Text.dbt,6030,_BUILDING_Graveyard_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6031:_BUILDING_Execution1_REQUIREMENTS_+0:chinese,Text.dbt,6031,_BUILDING_Execution1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6032:_BUILDING_Execution2_REQUIREMENTS_+0:chinese,Text.dbt,6032,_BUILDING_Execution2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6033:_BUILDING_Execution3_REQUIREMENTS_+0:chinese,Text.dbt,6033,_BUILDING_Execution3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6034:_BUILDING_WorkersHut1_REQUIREMENTS_+0:chinese,Text.dbt,6034,_BUILDING_WorkersHut1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6035:_BUILDING_WorkersHut2_REQUIREMENTS_+0:chinese,Text.dbt,6035,_BUILDING_WorkersHut2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6036:_BUILDING_WorkersHut3_REQUIREMENTS_+0:chinese,Text.dbt,6036,_BUILDING_WorkersHut3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6042:_BUILDING_Warehouse_REQUIREMENTS_+0:chinese,Text.dbt,6042,_BUILDING_Warehouse_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6043:_BUILDING_Palisade_REQUIREMENTS_+0:chinese,Text.dbt,6043,_BUILDING_Palisade_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6044:_BUILDING_CityWall_REQUIREMENTS_+0:chinese,Text.dbt,6044,_BUILDING_CityWall_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6045:_BUILDING_DuelPlace_REQUIREMENTS_+0:chinese,Text.dbt,6045,_BUILDING_DuelPlace_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6046:_BUILDING_lingerplace_01_REQUIREMENTS_+0:chinese,Text.dbt,6046,_BUILDING_lingerplace_01_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6047:_BUILDING_lingerplace_02_REQUIREMENTS_+0:chinese,Text.dbt,6047,_BUILDING_lingerplace_02_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6048:_BUILDING_lingerplace_03_REQUIREMENTS_+0:chinese,Text.dbt,6048,_BUILDING_lingerplace_03_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6049:_BUILDING_lingerplace_04_REQUIREMENTS_+0:chinese,Text.dbt,6049,_BUILDING_lingerplace_04_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6050:_BUILDING_lingerplace_05_REQUIREMENTS_+0:chinese,Text.dbt,6050,_BUILDING_lingerplace_05_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6051:_BUILDING_Treasurechest_REQUIREMENTS_+0:chinese,Text.dbt,6051,_BUILDING_Treasurechest_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6052:_BUILDING_Lavender_REQUIREMENTS_+0:chinese,Text.dbt,6052,_BUILDING_Lavender_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6053:_BUILDING_Blackberry_REQUIREMENTS_+0:chinese,Text.dbt,6053,_BUILDING_Blackberry_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6054:_BUILDING_Moonflower_REQUIREMENTS_+0:chinese,Text.dbt,6054,_BUILDING_Moonflower_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6055:_BUILDING_Swamproot_REQUIREMENTS_+0:chinese,Text.dbt,6055,_BUILDING_Swamproot_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6056:_BUILDING_Stonelily_REQUIREMENTS_+0:chinese,Text.dbt,6056,_BUILDING_Stonelily_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6057:_BUILDING_Frogeye_REQUIREMENTS_+0:chinese,Text.dbt,6057,_BUILDING_Frogeye_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6058:_BUILDING_Spiderleg_REQUIREMENTS_+0:chinese,Text.dbt,6058,_BUILDING_Spiderleg_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6059:_BUILDING_Iron_REQUIREMENTS_+0:chinese,Text.dbt,6059,_BUILDING_Iron_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6060:_BUILDING_Silver_REQUIREMENTS_+0:chinese,Text.dbt,6060,_BUILDING_Silver_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6061:_BUILDING_Gold_REQUIREMENTS_+0:chinese,Text.dbt,6061,_BUILDING_Gold_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6062:_BUILDING_Gemstone_REQUIREMENTS_+0:chinese,Text.dbt,6062,_BUILDING_Gemstone_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6063:_BUILDING_Barley1_REQUIREMENTS_+0:chinese,Text.dbt,6063,_BUILDING_Barley1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6064:_BUILDING_Barley2_REQUIREMENTS_+0:chinese,Text.dbt,6064,_BUILDING_Barley2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6065:_BUILDING_Barley3_REQUIREMENTS_+0:chinese,Text.dbt,6065,_BUILDING_Barley3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6066:_BUILDING_Wheat1_REQUIREMENTS_+0:chinese,Text.dbt,6066,_BUILDING_Wheat1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6067:_BUILDING_Wheat2_REQUIREMENTS_+0:chinese,Text.dbt,6067,_BUILDING_Wheat2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6068:_BUILDING_Wheat3_REQUIREMENTS_+0:chinese,Text.dbt,6068,_BUILDING_Wheat3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6069:_BUILDING_SugarBeet1_REQUIREMENTS_+0:chinese,Text.dbt,6069,_BUILDING_SugarBeet1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6070:_BUILDING_SugarBeet2_REQUIREMENTS_+0:chinese,Text.dbt,6070,_BUILDING_SugarBeet2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6071:_BUILDING_SugarBeet3_REQUIREMENTS_+0:chinese,Text.dbt,6071,_BUILDING_SugarBeet3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6072:_BUILDING_Oakwood_REQUIREMENTS_+0:chinese,Text.dbt,6072,_BUILDING_Oakwood_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6073:_BUILDING_Pinewood_REQUIREMENTS_+0:chinese,Text.dbt,6073,_BUILDING_Pinewood_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6074:_BUILDING_Feedlot_REQUIREMENTS_+0:chinese,Text.dbt,6074,_BUILDING_Feedlot_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6075:_BUILDING_Field1_REQUIREMENTS_+0:chinese,Text.dbt,6075,_BUILDING_Field1_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6076:_BUILDING_Field2_REQUIREMENTS_+0:chinese,Text.dbt,6076,_BUILDING_Field2_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6077:_BUILDING_Field3_REQUIREMENTS_+0:chinese,Text.dbt,6077,_BUILDING_Field3_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6078:_BUILDING_HolyWater_REQUIREMENTS_+0:chinese,Text.dbt,6078,_BUILDING_HolyWater_REQUIREMENTS_+0,chinese,译文为空,,
dbt:Text.dbt:6740:_CREDITS_+17:chinese,Text.dbt,6740,_CREDITS_+17,chinese,未翻译(同原文),$[Original Concept & Gamedesign (4HEAD Studios)$]$N$NLars Martensen$NTobias Severin$N$Nund das 4HEAD Studios Team$N$N$[Original Sound Design$]$N$NPierre Langer$N$Nproduziert von$N$NDynamedion - www.dynamedion.de$N,$[Original Concept & Gamedesign (4HEAD Studios)$]$N$NLars Martensen$NTobias Severin$N$Nund das 4HEAD Studios Team$N$N$[Original Sound Design$]$N$NPierre Langer$N$Nproduziert von$N$NDynamedion - www.dynamedion.de$N
dbt:Text.dbt:6743:_CREDITS_+20:chinese,Text.dbt,6743,_CREDITS_+20,chinese,未翻译(同原文),"Score Layout by$N$NMarco Jovic$N$N$NOrchestra$N$NThüringen Philharmonie Gotha - Suhl$N$N$NOrchestra recorded, edited and mixed by$N$NGENUIN Musikproduktion$N$N","Score Layout by$N$NMarco Jovic$N$N$NOrchestra$N$NThüringen Philharmonie Gotha - Suhl$N$N$NOrchestra recorded, edited and mixed by$N$NGENUIN Musikproduktion$N$N"
dbt:Text.dbt:6747:_CREDITS_+24:chinese,Text.dbt,6747,_CREDITS_+24,chinese,译文为空,$[Guest appearance by Formatio Versengold$]$N$NWe were able to obtain the services of the famous German medieval band Versengold$N(www.versengold.de) for several in-game performances. They play three of their$Npieces in the taverns and inns of >The Guild 2 - Renaissance<.$N,
dbt:Text.dbt:7509:_GENERAL_OVERHEADSYMBOL_XP_DEC_+0:chinese,Text.dbt,7509,_GENERAL_OVERHEADSYMBOL_XP_DEC_+0,chinese,未翻译(同原文),"$C[255,0,0]$S[2004]$S[2005] %1i","$C[255,0,0]$S[2004]$S[2005] %1i"
dbt:Text.dbt:7510:_GENERAL_OVERHEADSYMBOL_HP_INC_+0:chinese,Text.dbt,7510,_GENERAL_OVERHEADSYMBOL_HP_INC_+0,chinese,未翻译(同原文),"$C[255,255,255]HP: +%1i","$C[255,255,255]HP: +%1i"
dbt:Text.dbt:7511:_GENERAL_OVERHEADSYMBOL_HP_DEC_+0:chinese,Text.dbt,7511,_GENERAL_OVERHEADSYMBOL_HP_DEC_+0,chinese,未翻译(同原文),"$C[255,0,0]$S[2003] %1i","$C[255,0,0]$S[2003] %1i"
dbt:Text.dbt:7512:_GENERAL_OVERHEADSYMBOL_XP_INC_+0:chinese,Text.dbt,7512,_GENERAL_OVERHEADSYMBOL_XP_INC_+0,chinese,未翻译(同原文),"$C[255,255,255]$S[2004]$S[2005] +%1i","$C[255,255,255]$S[2004]$S[2005] +%1i"
dbt:Text.dbt:7515:_GENERAL_OVERHEADSYMBOL_FAVOR_INC_+0:chinese,Text.dbt,7515,_GENERAL_OVERHEADSYMBOL_FAVOR_INC_+0,chinese,未翻译(同原文),"$C[255,255,255]$S[2007] +%1i","$C[255,255,255]$S[2007] +%1i"
dbt:Text.dbt:7516:_GENERAL_OVERHEADSYMBOL_FAVOR_DEC_+0:chinese,Text.dbt,7516,_GENERAL_OVERHEADSYMBOL_FAVOR_DEC_+0,chinese,未翻译(同原文),"$C[255,0,0]$S[2006] %1i","$C[255,0,0]$S[2006] %1i"
dbt:Text.dbt:7529:_GENERAL_TIMEPLANNERENTRY_DATE_+0:chinese,Text.dbt,7529,_GENERAL_TIMEPLANNERENTRY_DATE_+0,chinese,未翻译(同原文),$L%1SN,$L%1SN
dbt:Text.dbt:7533:_GENERAL_TIMEPLANNERENTRY_STATE_+2:chinese,Text.dbt,7533,_GENERAL_TIMEPLANNERENTRY_STATE_+2,chinese,未翻译(同原文),$R%1s,$R%1s
dbt:Text.dbt:7541:_GENERAL_INVENTORY_CHARACTER_NAME_+0:chinese,Text.dbt,7541,_GENERAL_INVENTORY_CHARACTER_NAME_+0,chinese,未翻译(同原文),%1SN,%1SN
dbt:Text.dbt:7548:_GENERAL_TOOLTIPS_BUILDING_+0:chinese,Text.dbt,7548,_GENERAL_TOOLTIPS_BUILDING_+0,chinese,未翻译(同原文),%1DS %2s$N>%3s<,%1DS %2s$N>%3s<
dbt:Text.dbt:7549:_GENERAL_TOOLTIPS_BUILDING_+1:chinese,Text.dbt,7549,_GENERAL_TOOLTIPS_BUILDING_+1,chinese,未翻译(同原文),%1DS %2s,%1DS %2s
dbt:Text.dbt:7551:_GENERAL_TOOLTIPS_BUILDING_PUBLIC_+1:chinese,Text.dbt,7551,_GENERAL_TOOLTIPS_BUILDING_PUBLIC_+1,chinese,未翻译(同原文),%1GT,%1GT
dbt:Text.dbt:7552:_GENERAL_TOOLTIPS_POLITICS_OVERVIEW_APPLICANT_+0:chinese,Text.dbt,7552,_GENERAL_TOOLTIPS_POLITICS_OVERVIEW_APPLICANT_+0,chinese,未翻译(同原文),%1SZ,%1SZ
dbt:Text.dbt:7816:_DEMOVERSION_+0:chinese,Text.dbt,7816,_DEMOVERSION_+0,chinese,未翻译(同原文),_DEMOVERSION,_DEMOVERSION
dbt:Text.dbt:8919:_MEASURE_EatDrink_TARGET_+0:chinese,Text.dbt,8919,_MEASURE_EatDrink_TARGET_+0,chinese,译文为空,,
dbt:Text.dbt:8923:_GENERAL_TOOLTIPS_SIMS_+0:chinese,Text.dbt,8923,_GENERAL_TOOLTIPS_SIMS_+0,chinese,未翻译(同原文),%1DS %1SZ,%1DS %1SZ
dbt:Text.dbt:8945:_INTERFACE_TRANSPORTICON_ESCORTCOUNT_+0:chinese,Text.dbt,8945,_INTERFACE_TRANSPORTICON_ESCORTCOUNT_+0,chinese,未翻译(同原文),%1n / %2n,%1n / %2n
dbt:Text.dbt:9007:_INTERFACE_HEADER_+0:chinese,Text.dbt,9007,_INTERFACE_HEADER_+0,chinese,未翻译(同原文),%1SN,%1SN
dbt:Text.dbt:9008:_INTERFACE_HEADER_+1:chinese,Text.dbt,9008,_INTERFACE_HEADER_+1,chinese,未翻译(同原文),%1i,%1i
dbt:Text.dbt:9009:_INTERFACE_HEADER_+2:chinese,Text.dbt,9009,_INTERFACE_HEADER_+2,chinese,未翻译(同原文),%1j,%1j
dbt:Text.dbt:9011:_INTERFACE_HEADER_+4:chinese,Text.dbt,9011,_INTERFACE_HEADER_+4,chinese,未翻译(同原文),%1SL,%1SL
dbt:Text.dbt:9035:_INTERFACE_OFFICEPANEL_DEPOSITIONSIM_+0:chinese,Text.dbt,9035,_INTERFACE_OFFICEPANEL_DEPOSITIONSIM_+0,chinese,未翻译(同原文),%1SA$N%1SN,%1SA$N%1SN
dbt:Text.dbt:9037:_INTERFACE_OFFICEPANEL_CANDIDATE_+0:chinese,Text.dbt,9037,_INTERFACE_OFFICEPANEL_CANDIDATE_+0,chinese,未翻译(同原文),%1SN,%1SN
dbt:Text.dbt:9067:_INTRIGUE_041_BRIBECHARACTER_SCREENPLAY_ACTOR_CHOICE_+0:chinese,Text.dbt,9067,_INTRIGUE_041_BRIBECHARACTER_SCREENPLAY_ACTOR_CHOICE_+0,chinese,未翻译(同原文),%2t,%2t
dbt:Text.dbt:9068:_INTRIGUE_041_BRIBECHARACTER_SCREENPLAY_ACTOR_CHOICE_+1:chinese,Text.dbt,9068,_INTRIGUE_041_BRIBECHARACTER_SCREENPLAY_ACTOR_CHOICE_+1,chinese,未翻译(同原文),%3t,%3t
